# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1      90     0.06754    -0.07147     0.09727    7.278660761    8.950335326    1.671674565
     1      90     0.10548    -0.07147     0.00551    7.477131418    8.769097765    1.291966347
     1      90     0.14342    -0.07147    -0.08626    7.330593342    9.097440536    1.766847194
     1      90    -0.04629     0.15422    -0.17803    7.536054568    9.328219919    1.792165351
     1      90    -0.00835    -0.07147     0.28081    7.603329903    9.546016505    1.942686602
     1      90     0.02959     0.11661    -0.26980    7.557293189    9.506495536    1.949202348
     1      90     0.06754    -0.10908     0.18904    7.435262561    9.190337119    1.755074558
     1      90     0.10548    -0.10908     0.09727    7.201227183    8.867911483    1.666684300
     1      90    -0.08423     0.11661     0.00551    7.481371320    8.775426609    1.294055289
     1      90    -0.04629     0.11661    -0.08626    7.261829616    9.011975170    1.750145554
     1      90    -0.00835     0.11661    -0.17803    7.495503143    9.380333470    1.884830326
     1      90     0.02959     0.07899    -0.17803    7.465304556    9.212424252    1.747119696
     1      90     0.06754     0.07899    -0.26980    7.570434923    9.517405618    1.946970694
     1      90    -0.12217     0.07899     0.18904    7.493987666    9.296284639    1.802296973
     1      90    -0.08423     0.07899     0.09727    7.268045068    9.007121648    1.739076580
     1      90    -0.04629     0.07899     0.00551    7.483679871    8.780014050    1.296334179
     1      90    -0.00835     0.07899    -0.08626    7.256018212    9.055046817    1.799028605
     1      90     0.02959     0.04138    -0.08626    7.209290079    8.903155028    1.693864949
     1      90     0.06754     0.04138    -0.17803    7.518021183    9.136484492    1.618463309
     1      90     0.10548     0.04138    -0.26980    7.608779618    9.530255589    1.921475970
     1      90    -0.08423     0.04138     0.18904    7.575631856    9.419487023    1.843855167
     1      90    -0.04629     0.04138     0.09727    7.249628753    8.878010367    1.628381615
     1      90    -0.00835     0.04138     0.00551    7.483491223    8.774647778    1.291156555
     1      90     0.06754     0.04138     0.00551    7.475432499    8.771664260    1.296231761
     1      90     0.10548     0.04138    -0.08626    7.355705617    8.995521422    1.639815804
     1      90     0.14342     0.04138    -0.17803    7.574437083    9.365997751    1.791560668
     1      90    -0.04629     0.04138     0.28081    7.619414014    9.567349087    1.947935073
     1      90    -0.00835     0.04138     0.18904    7.466616795    8.873559858    1.406943063
     1      90     0.02959     0.04138     0.09727    7.227562757    8.943912195    1.716349437
     1      90     0.06754     0.00376     0.09727    7.267044072    8.893383928    1.626339856
     1      90     0.10548     0.00376     0.00551    7.475713309    8.768923392    1.293210083
     1      90     0.14342     0.00376    -0.08626    7.446265430    8.889235256    1.442969826
     1      90     0.18136     0.00376    -0.17803    7.633686156    9.574109320    1.940423163
     1      90    -0.00835     0.00376     0.28081    7.639463917    9.609819634    1.970355717
     1      90     0.02959     0.00376     0.18904    7.460498854    9.074952671    1.614453817
     1      90     0.06754    -0.03385     0.18904    7.552437068    9.151454267    1.599017199
     1      90     0.10548    -0.03385     0.09727    7.370696933    8.968359491    1.597662559
     1      90     0.14342    -0.03385     0.00551    7.486647285    8.784308564    1.297661280
     1      90     0.18136    -0.03385    -0.08626    7.496222669    9.299690214    1.803467546
     1      90    -0.00835     0.19184    -0.17803    7.606979296    9.470496292    1.863516996
     1      90     0.02959    -0.03385     0.28081    7.627440035    9.566181242    1.938741207
     1      90     0.06754    -0.07147     0.28081    7.581913443    9.530285430    1.948371987
     1      90     0.10548    -0.07147     0.18904    7.507795116    9.300803590    1.793008475
     1      90     0.14342    -0.07147     0.09727    7.350909765    9.128853860    1.777944095
     1      90    -0.04629     0.15422     0.00551    7.497676468    8.798783795    1.301107327
     1      90    -0.00835     0.15422    -0.08626    7.441141595    9.289292913    1.848151318
     1      90     0.02959     0.15422    -0.17803    7.547617595    9.401704060    1.854086465
     1      90     0.06754     0.11661    -0.17803    7.429322554    9.185002140    1.755679586
     1      90     0.10548     0.11661    -0.26980    7.512730431    9.439182385    1.926451954
     1      90    -0.08423     0.11661     0.18904    7.433035746    9.234249814    1.801214068
     1      90    -0.04629     0.11661     0.09727    7.281327113    9.037056867    1.755729754
     1      90    -0.00835     0.11661     0.00551    7.497872434    8.794031217    1.296158784
     1      90     0.02959     0.11661    -0.08626    7.295154415    9.021514149    1.726359734
     1      90     0.06754     0.07899    -0.08626    7.242921315    8.902282345    1.659361030
     1      90     0.10548     0.07899    -0.17803    7.468381924    9.271510961    1.803129037
     1      90    -0.08423     0.07899     0.28081    7.565120817    9.498711591    1.933590774
     1      90    -0.04629     0.07899     0.18904    7.489446360    9.281667026    1.792220665
     1      90    -0.00835     0.07899     0.09727    7.273398129    9.086165568    1.812767438
     1      90     0.02959     0.07899     0.00551    7.487071402    8.784488057    1.297416655
     1      90     0.10548     0.07899     0.00551    7.477398653    8.769318010    1.291919357
     1      90     0.14342     0.07899    -0.08626    7.302601535    9.064313878    1.761712344
     1      90    -0.04629    -0.14670    -0.17803    7.521294613    9.301077115    1.779782502
     1      90    -0.00835     0.07899     0.28081    7.596748601    9.549574291    1.952825690
     1      90     0.02959     0.07899     0.18904    7.491568364    9.275964420    1.784396056
     1      90     0.06754     0.07899     0.09727    7.261930023    8.948780937    1.686850914
     1      90     0.10548     0.04138     0.09727    7.372834505    9.014661612    1.641827107
     1      90     0.14342     0.04138     0.00551    7.486392811    8.784657374    1.298264563
     1      90     0.18136     0.04138    -0.08626    7.478505888    9.274518500    1.796012612
     1      90    -0.00835    -0.18431    -0.17803    7.597936946    9.468054281    1.870117336
     1      90     0.02959     0.04138     0.28081    7.622652967    9.561275036    1.938622069
     1      90     0.06754     0.04138     0.18904    7.561007223    9.222953616    1.661946393
     1      90     0.10548     0.00376     0.18904    7.598009693    9.102819672    1.504809979
     1      90     0.14342     0.00376     0.09727    7.458920131    8.894536801    1.435616669
     1      90     0.18136     0.00376     0.00551    7.504187750    8.808293182    1.304105432
     1      90     0.21930     0.00376    -0.08626    7.574777618    9.265477647    1.690700029
     1      90    -0.19806     0.00376    -0.17803    7.637589636    9.551950964    1.914361328
     1      90     0.06754     0.00376     0.28081    7.636131619    9.534449698    1.898318079
     1      90    -0.12217    -0.03385    -0.26980    7.616649754    9.548880803    1.932231048
     1      90     0.14342    -0.03385     0.18904    7.597455150    9.416933114    1.819477963
     1      90     0.18136    -0.03385     0.09727    7.509617453    9.340810200    1.831192747
     1      90    -0.00835     0.19184     0.00551    7.513955025    8.804657765    1.290702740
     1      90     0.02959     0.19184    -0.08626    7.513305198    9.333057730    1.819752532
     1      90    -0.16011    -0.03385    -0.17803    7.593055174    9.491918135    1.898862961
     1      90    -0.12217    -0.07147    -0.17803    7.495881665    9.278989733    1.783108068
     1      90    -0.08423    -0.07147    -0.26980    7.574212657    9.510897124    1.936684467
     1      90    -0.04629     0.15422     0.18904    7.549693525    9.389968471    1.840274946
     1      90    -0.00835     0.15422     0.09727    7.453842625    9.312200663    1.858358037
     1      90     0.02959     0.15422     0.00551    7.502241230    8.804567088    1.302325858
     1      90     0.06754     0.15422    -0.08626    7.354062607    9.091586927    1.737524320
     1      90     0.10548     0.11661    -0.08626    7.192396979    8.808558204    1.616161224
     1      90    -0.08423    -0.10908    -0.17803    7.389510482    9.173252709    1.783742228
     1      90    -0.04629    -0.10908    -0.26980    7.541705752    9.461425343    1.919719591
     1      90    -0.00835     0.11661     0.18904    7.512726660    9.432767179    1.920040518
     1      90     0.02959     0.11661     0.09727    7.314509115    9.056640929    1.742131814
     1      90     0.06754     0.11661     0.00551    7.484978890    8.783123495    1.298144605
     1      90    -0.08423    -0.10908     0.00551    7.480591146    8.774106317    1.293515170
     1      90    -0.04629    -0.10908    -0.08626    7.243663873    8.987576306    1.743912433
     1      90    -0.00835    -0.10908    -0.17803    7.482944864    9.354250745    1.871305881
     1      90     0.02959    -0.10908    -0.26980    7.551860482    9.501823811    1.949963329
     1      90     0.06754     0.11661     0.18904    7.452255492    9.203954265    1.751698773
     1      90     0.10548     0.11661     0.09727    7.204717609    8.876007692    1.671290082
     1      90     0.14342     0.07899     0.09727    7.322866673    9.096652934    1.773786260
     1      90    -0.04629    -0.14670     0.00551    7.496218957    8.796225089    1.300006132
     1      90    -0.00835    -0.14670    -0.08626    7.421110291    9.251373226    1.830262935
     1      90     0.02959    -0.14670    -0.17803    7.534613692    9.350364957    1.815751264
     1      90     0.06754     0.07899     0.28081    7.572449923    9.519372374    1.946922451
     1      90     0.10548     0.07899     0.18904    7.488107237    9.296673834    1.808566597
     1      90     0.14342     0.04138     0.18904    7.584866797    9.394161733    1.809294936
     1      90     0.18136     0.04138     0.09727    7.492761592    9.330355954    1.837594362
     1      90    -0.00835    -0.18431     0.00551    7.513669486    8.802414016    1.288744530
     1      90     0.02959    -0.18431    -0.08626    7.496982139    9.291040082    1.794057943
     1      90    -0.16011     0.04138    -0.17803    7.580525468    9.483582023    1.903056554
     1      90    -0.12217     0.04138    -0.26980    7.608914662    9.530568472    1.921653810
     1      90    -0.08423     0.00376    -0.26980    7.635187959    9.580387042    1.945199084
     1      90     0.18136     0.00376     0.18904    7.637569786    9.599581637    1.962011851
     1      90     0.21930     0.00376     0.09727    7.580002564    9.158843695    1.578841131
