# k =   0.250000  -0.000000  -0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.53884461E+00  -7.31094025E+00   2.27904361E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.76322792E-01   8.47958932E-01  -1.28363860E-01
#    Nb          CH(vbm)          CH(cbm)             diff
     87  -4.91851770E+00  -4.77562652E+00   1.42891187E-01
     88  -4.95880863E+00  -4.80851810E+00   1.50290526E-01
     89  -4.98633224E+00  -4.82110115E+00   1.65231086E-01
     90  -5.01074027E+00  -4.83518655E+00   1.75553723E-01
     91  -5.04040988E+00  -4.85849740E+00   1.81912479E-01
     92  -5.05486505E+00  -4.87194228E+00   1.82922767E-01
     93  -5.07175900E+00  -4.88821003E+00   1.83548970E-01
     94  -5.08585822E+00  -4.90227593E+00   1.83582281E-01
     95  -5.10086590E+00  -4.91402651E+00   1.86839392E-01
     96  -5.11457151E+00  -4.92995845E+00   1.84613063E-01
     97  -5.13468401E+00  -4.93996952E+00   1.94714492E-01
     98  -5.15317063E+00  -4.95076755E+00   2.02403079E-01
     99  -5.16556447E+00  -4.95784461E+00   2.07719855E-01
    100  -5.17946229E+00  -4.96849228E+00   2.10970015E-01
    101  -5.19860027E+00  -4.97755939E+00   2.21040874E-01
    102  -5.21200568E+00  -4.98815241E+00   2.23853266E-01
    103  -5.22407643E+00  -4.99640291E+00   2.27673519E-01
    104  -5.23720157E+00  -5.00488276E+00   2.32318813E-01
    105  -5.24786278E+00  -5.01302391E+00   2.34838866E-01
    106  -5.25870246E+00  -5.02071427E+00   2.37988183E-01
    107  -5.27230936E+00  -5.03059390E+00   2.41715469E-01
    108  -5.28538383E+00  -5.03894587E+00   2.46437964E-01
    109  -5.30110953E+00  -5.04480208E+00   2.56307447E-01
    110  -5.31791931E+00  -5.05146206E+00   2.66457251E-01
    111  -5.33389811E+00  -5.05770533E+00   2.76192786E-01
    112  -5.34457398E+00  -5.06476239E+00   2.79811590E-01
    113  -5.35311038E+00  -5.07101327E+00   2.82097106E-01
    114  -5.36150622E+00  -5.07870370E+00   2.82802522E-01
    115  -5.37022951E+00  -5.08591511E+00   2.84314405E-01
    116  -5.37853941E+00  -5.09300337E+00   2.85536037E-01
    117  -5.38623981E+00  -5.10122085E+00   2.85018954E-01
    118  -5.39366175E+00  -5.10989045E+00   2.83771307E-01
    119  -5.40080286E+00  -5.11687138E+00   2.83931483E-01
    120  -5.40744348E+00  -5.12599925E+00   2.81444227E-01
    121  -5.41444273E+00  -5.13390160E+00   2.80541125E-01
    122  -5.41970364E+00  -5.13949126E+00   2.80212376E-01
    123  -5.42478353E+00  -5.14636958E+00   2.78413954E-01
    124  -5.43028235E+00  -5.15175666E+00   2.78525691E-01
    125  -5.43390193E+00  -5.15742972E+00   2.76472210E-01
    126  -5.44009861E+00  -5.16332624E+00   2.76772374E-01
    127  -5.44492235E+00  -5.16850956E+00   2.76412789E-01
    128  -5.45306197E+00  -5.17576501E+00   2.77296960E-01
    129  -5.45883692E+00  -5.18288715E+00   2.75949771E-01
    130  -5.46455591E+00  -5.18855389E+00   2.76002029E-01
    131  -5.47172836E+00  -5.19733224E+00   2.74396120E-01
    132  -5.47753782E+00  -5.20549783E+00   2.72039993E-01
    133  -5.48530828E+00  -5.22562842E+00   2.59679862E-01
    134  -5.49300758E+00  -5.23515075E+00   2.57856833E-01
    135  -5.50003360E+00  -5.24229690E+00   2.57736705E-01
    136  -5.50811098E+00  -5.25332408E+00   2.54786906E-01
    137  -5.51648723E+00  -5.26184197E+00   2.54645262E-01
    138  -5.52539147E+00  -5.27492254E+00   2.50468932E-01
    139  -5.53376163E+00  -5.28815459E+00   2.45607035E-01
    140  -5.54357470E+00  -5.29937876E+00   2.44195935E-01
    141  -5.55375539E+00  -5.31091192E+00   2.42843475E-01
    142  -5.56189930E+00  -5.32017498E+00   2.41724313E-01
    143  -5.57117090E+00  -5.33437939E+00   2.36791511E-01
    144  -5.58090379E+00  -5.34634013E+00   2.34563667E-01
    145  -5.58914793E+00  -5.35998247E+00   2.29165466E-01
    146  -5.59803526E+00  -5.37123106E+00   2.26804201E-01
    147  -5.60545385E+00  -5.38154152E+00   2.23912325E-01
    148  -5.61257183E+00  -5.39517641E+00   2.17395421E-01
    149  -5.62102827E+00  -5.40486082E+00   2.16167452E-01
    150  -5.62883604E+00  -5.41164617E+00   2.17189875E-01
    151  -5.63770397E+00  -5.41987262E+00   2.17831348E-01
    152  -5.64641905E+00  -5.43121151E+00   2.15207544E-01
    153  -5.65508463E+00  -5.44233797E+00   2.12746664E-01
    154  -5.66345099E+00  -5.45389214E+00   2.09558850E-01
    155  -5.67175202E+00  -5.46310755E+00   2.08644471E-01
    156  -5.68054178E+00  -5.47099040E+00   2.09551376E-01
    157  -5.68974084E+00  -5.48105652E+00   2.08684320E-01
    158  -5.69773822E+00  -5.48815063E+00   2.09587596E-01
    159  -5.70577771E+00  -5.49678471E+00   2.08993006E-01
    160  -5.71680116E+00  -5.50676075E+00   2.10040409E-01
    161  -5.72383548E+00  -5.51615589E+00   2.07679595E-01
    162  -5.73174534E+00  -5.52973992E+00   2.02005419E-01
    163  -5.74001936E+00  -5.53869947E+00   2.01319886E-01
    164  -5.74792586E+00  -5.54598774E+00   2.01938117E-01
    165  -5.75548247E+00  -5.55290159E+00   2.02580887E-01
    166  -5.76359013E+00  -5.56160555E+00   2.01984579E-01
    167  -5.77104347E+00  -5.57036563E+00   2.00677842E-01
    168  -5.77817977E+00  -5.57819657E+00   1.99983196E-01
    169  -5.78626310E+00  -5.58516264E+00   2.01100459E-01
    170  -5.79338632E+00  -5.59167452E+00   2.01711796E-01
    171  -5.80196091E+00  -5.59674953E+00   2.05211380E-01
    172  -5.81007738E+00  -5.60532850E+00   2.04748884E-01
    173  -5.81736375E+00  -5.61192890E+00   2.05434850E-01
    174  -5.82527383E+00  -5.61733734E+00   2.07936490E-01
    175  -5.83284814E+00  -5.62504879E+00   2.07799347E-01
    176  -5.84117324E+00  -5.63226096E+00   2.08912287E-01
    177  -5.84885643E+00  -5.63858562E+00   2.10270803E-01
    178  -5.85528265E+00  -5.64499354E+00   2.10289115E-01
    179  -5.86270225E+00  -5.65137824E+00   2.11324013E-01
    180  -5.86906199E+00  -5.65655971E+00   2.12502271E-01
    181  -5.87733778E+00  -5.66458361E+00   2.12754173E-01
    182  -5.88503347E+00  -5.67130637E+00   2.13727099E-01
    183  -5.89206623E+00  -5.67949635E+00   2.12569879E-01
    184  -5.89936043E+00  -5.68478221E+00   2.14578220E-01
    185  -5.90791626E+00  -5.69118594E+00   2.16730318E-01
    186  -5.91478176E+00  -5.69693880E+00   2.17842954E-01
    187  -5.92159711E+00  -5.70252214E+00   2.19074963E-01
    188  -5.92802477E+00  -5.70728080E+00   2.20743969E-01
    189  -5.93515404E+00  -5.71316233E+00   2.21991712E-01
    190  -5.94285360E+00  -5.72036264E+00   2.22490961E-01
    191  -5.94981831E+00  -5.72684938E+00   2.22968930E-01
    192  -5.95781292E+00  -5.73209104E+00   2.25721877E-01
    193  -5.96452479E+00  -5.73821622E+00   2.26308565E-01
    194  -5.97278923E+00  -5.74515868E+00   2.27630550E-01
    195  -5.97959029E+00  -5.75030897E+00   2.29281314E-01
    196  -5.98752896E+00  -5.75575224E+00   2.31776715E-01
    197  -5.99503730E+00  -5.76174486E+00   2.33292447E-01
    198  -6.00518325E+00  -5.76907071E+00   2.36112541E-01
    199  -6.01334093E+00  -5.77492610E+00   2.38414827E-01
    200  -6.02012783E+00  -5.78028430E+00   2.39843531E-01
    201  -6.02864506E+00  -5.78785431E+00   2.40790749E-01
    202  -6.03763538E+00  -5.79433714E+00   2.43298245E-01
    203  -6.04596141E+00  -5.80246074E+00   2.43500669E-01
    204  -6.05261794E+00  -5.80792988E+00   2.44688060E-01
    205  -6.05925591E+00  -5.81359973E+00   2.45656177E-01
    206  -6.06788686E+00  -5.81958302E+00   2.48303840E-01
    207  -6.07390048E+00  -5.82408815E+00   2.49812331E-01
    208  -6.08004275E+00  -5.82947372E+00   2.50569033E-01
    209  -6.08662692E+00  -5.83542472E+00   2.51202199E-01
    210  -6.09234522E+00  -5.83978066E+00   2.52564564E-01
    211  -6.09816277E+00  -5.84455558E+00   2.53607200E-01
    212  -6.10509694E+00  -5.85026388E+00   2.54833056E-01
    213  -6.11085329E+00  -5.85476022E+00   2.56093074E-01
    214  -6.11691734E+00  -5.86016223E+00   2.56755108E-01
    215  -6.12309297E+00  -5.86410638E+00   2.58986586E-01
    216  -6.12908930E+00  -5.86868389E+00   2.60405415E-01
    217  -6.13665519E+00  -5.87383798E+00   2.62817203E-01
    218  -6.14266866E+00  -5.87904847E+00   2.63620188E-01
    219  -6.14874455E+00  -5.88370160E+00   2.65042950E-01
    220  -6.15373685E+00  -5.88822662E+00   2.65510234E-01
    221  -6.15915627E+00  -5.89295482E+00   2.66201446E-01
    222  -6.16403832E+00  -5.89682313E+00   2.67215189E-01
    223  -6.16979281E+00  -5.90153545E+00   2.68257355E-01
    224  -6.17554183E+00  -5.90617582E+00   2.69366008E-01
    225  -6.18095255E+00  -5.91071881E+00   2.70233741E-01
    226  -6.18629699E+00  -5.91466254E+00   2.71634441E-01
    227  -6.19214262E+00  -5.91905050E+00   2.73092117E-01
    228  -6.19710057E+00  -5.92399359E+00   2.73106983E-01
    229  -6.20191564E+00  -5.92828346E+00   2.73632186E-01
    230  -6.20704543E+00  -5.93321235E+00   2.73833077E-01
    231  -6.21271885E+00  -5.93783769E+00   2.74881163E-01
    232  -6.21715446E+00  -5.94164043E+00   2.75514032E-01
    233  -6.22294188E+00  -5.94616635E+00   2.76775533E-01
    234  -6.22792470E+00  -5.95076426E+00   2.77160431E-01
    235  -6.23287906E+00  -5.95459321E+00   2.78285853E-01
    236  -6.23798055E+00  -5.95882151E+00   2.79159043E-01
    237  -6.24190043E+00  -5.96306325E+00   2.78837186E-01
    238  -6.24691593E+00  -5.96708460E+00   2.79831326E-01
    239  -6.25133351E+00  -5.97133995E+00   2.79993567E-01
    240  -6.25665935E+00  -5.97538718E+00   2.81272171E-01
    241  -6.26101351E+00  -5.97906167E+00   2.81951838E-01
    242  -6.26513237E+00  -5.98310175E+00   2.82030618E-01
    243  -6.26961554E+00  -5.98768557E+00   2.81929964E-01
    244  -6.27531505E+00  -5.99215838E+00   2.83156673E-01
    245  -6.27997844E+00  -5.99708401E+00   2.82894428E-01
    246  -6.28459925E+00  -6.00200842E+00   2.82590827E-01
    247  -6.28928681E+00  -6.00617154E+00   2.83115266E-01
    248  -6.29427390E+00  -6.00926550E+00   2.85008403E-01
    249  -6.29861814E+00  -6.01370431E+00   2.84913831E-01
    250  -6.30204558E+00  -6.01753188E+00   2.84513697E-01
    251  -6.30580180E+00  -6.02142741E+00   2.84374396E-01
    252  -6.31054789E+00  -6.02643156E+00   2.84116325E-01
    253  -6.31450106E+00  -6.03021929E+00   2.84281764E-01
    254  -6.31861133E+00  -6.03444688E+00   2.84164453E-01
    255  -6.32311395E+00  -6.03969423E+00   2.83419728E-01
    256  -6.32754503E+00  -6.04392358E+00   2.83621447E-01
    257  -6.33155403E+00  -6.04819863E+00   2.83355403E-01
    258  -6.33521711E+00  -6.05241131E+00   2.82805808E-01
    259  -6.33937969E+00  -6.05617832E+00   2.83201374E-01
    260  -6.34318117E+00  -6.05935180E+00   2.83829376E-01
    261  -6.34705789E+00  -6.06319817E+00   2.83859726E-01
    262  -6.35162943E+00  -6.06634439E+00   2.85285038E-01
    263  -6.35628381E+00  -6.07048573E+00   2.85798083E-01
    264  -6.36068268E+00  -6.07359081E+00   2.87091869E-01
    265  -6.36432202E+00  -6.07736777E+00   2.86954255E-01
    266  -6.36822371E+00  -6.08155866E+00   2.86665049E-01
    267  -6.37211872E+00  -6.08551196E+00   2.86606756E-01
    268  -6.37564159E+00  -6.08888764E+00   2.86753943E-01
    269  -6.37898719E+00  -6.09183152E+00   2.87155672E-01
    270  -6.38300427E+00  -6.09475224E+00   2.88252032E-01
    271  -6.38626236E+00  -6.09758397E+00   2.88678394E-01
    272  -6.38972237E+00  -6.10022383E+00   2.89498534E-01
    273  -6.39285894E+00  -6.10301221E+00   2.89846729E-01
    274  -6.39680257E+00  -6.10598497E+00   2.90817603E-01
    275  -6.40106483E+00  -6.10931598E+00   2.91748850E-01
    276  -6.40494896E+00  -6.11241413E+00   2.92534839E-01
    277  -6.40870049E+00  -6.11504907E+00   2.93651417E-01
    278  -6.41319275E+00  -6.11789086E+00   2.95301885E-01
    279  -6.41708683E+00  -6.12080662E+00   2.96280210E-01
    280  -6.42089535E+00  -6.12345011E+00   2.97445245E-01
    281  -6.42471464E+00  -6.12574096E+00   2.98973686E-01
    282  -6.42880171E+00  -6.12842516E+00   3.00376550E-01
    283  -6.43221794E+00  -6.13123687E+00   3.00981072E-01
    284  -6.43619976E+00  -6.13407976E+00   3.02120002E-01
    285  -6.43951417E+00  -6.13666881E+00   3.02845358E-01
    286  -6.44309158E+00  -6.13959568E+00   3.03495901E-01
    287  -6.44669159E+00  -6.14247274E+00   3.04218846E-01
    288  -6.45013291E+00  -6.14530499E+00   3.04827926E-01
    289  -6.45402995E+00  -6.14790806E+00   3.06121886E-01
    290  -6.45720051E+00  -6.15061937E+00   3.06581145E-01
    291  -6.46056076E+00  -6.15342237E+00   3.07138396E-01
    292  -6.46368042E+00  -6.15617996E+00   3.07500461E-01
    293  -6.46776496E+00  -6.15873096E+00   3.09034000E-01
    294  -6.47103244E+00  -6.16168903E+00   3.09343407E-01
    295  -6.47413208E+00  -6.16450452E+00   3.09627556E-01
    296  -6.47709146E+00  -6.16684516E+00   3.10246300E-01
    297  -6.47996251E+00  -6.16918621E+00   3.10776303E-01
    298  -6.48272123E+00  -6.17171931E+00   3.11001916E-01
    299  -6.48588456E+00  -6.17479114E+00   3.11093416E-01
    300  -6.48879853E+00  -6.17756215E+00   3.11236378E-01
# k =   0.250000  -0.000000   0.500000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -7.39387650E+00  -6.91050485E+00   4.83371647E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.42119912E-01   7.50603678E-01  -1.91516234E-01
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -8.06093541E-04  -2.26586035E-03  -1.45976681E-03
      2  -1.60025581E-03  -4.53170006E-03  -2.93144425E-03
      3  -2.50504535E-03  -6.88290844E-03  -4.37786309E-03
      4  -3.37254405E-03  -9.20022879E-03  -5.82768474E-03
      5  -5.48168583E-02  -5.45236885E-02   2.93169835E-04
      6  -6.57838089E-02  -1.28727132E-01  -6.29433234E-02
      7  -7.14127248E-02  -3.21276743E-01  -2.49864018E-01
      8  -7.91608240E-02  -3.55403286E-01  -2.76242462E-01
      9  -8.14813413E-02  -5.74371572E-01  -4.92890231E-01
     10  -8.48113993E-02  -7.14050948E-01  -6.29239549E-01
     11  -8.97695192E-02  -7.19437195E-01  -6.29667675E-01
     12  -9.67309181E-02  -7.56784353E-01  -6.60053434E-01
     13  -9.78067771E-02  -7.61440928E-01  -6.63634151E-01
     14  -1.10281005E-01  -7.74870779E-01  -6.64589775E-01
     15  -1.11578075E-01  -7.77457330E-01  -6.65879255E-01
     16  -1.12696892E-01  -7.80027362E-01  -6.67330470E-01
     17  -2.20615791E-01  -8.75591650E-01  -6.54975859E-01
     18  -2.82814604E-01  -9.91159017E-01  -7.08344413E-01
     19  -3.11801884E-01  -9.99268620E-01  -6.87466736E-01
     20  -3.73107125E-01  -1.00309760E+00  -6.29990473E-01
     21  -4.15090266E-01  -1.01799578E+00  -6.02905513E-01
     22  -4.80987672E-01  -1.04031569E+00  -5.59328023E-01
     23  -5.42596303E-01  -1.07716359E+00  -5.34567288E-01
     24  -9.42300789E-01  -1.09528092E+00  -1.52980134E-01
     25  -1.00156231E+00  -1.10102137E+00  -9.94590663E-02
     26  -1.02994316E+00  -1.10471986E+00  -7.47766985E-02
     27  -1.03900274E+00  -1.10757292E+00  -6.85701869E-02
     28  -1.04365728E+00  -1.11000267E+00  -6.63453863E-02
     29  -1.04493681E+00  -1.11391311E+00  -6.89763012E-02
     30  -1.04630143E+00  -1.11768371E+00  -7.13822857E-02
     31  -1.04903693E+00  -1.12024720E+00  -7.12102671E-02
     32  -1.05164389E+00  -1.12235661E+00  -7.07127206E-02
     33  -1.05491456E+00  -1.12506348E+00  -7.01489164E-02
     34  -1.05791416E+00  -1.12721404E+00  -6.92998829E-02
     35  -1.05977695E+00  -1.12928115E+00  -6.95041989E-02
     36  -1.06105812E+00  -1.13055030E+00  -6.94921837E-02
     37  -1.11069964E+00  -1.22456785E+00  -1.13868212E-01
     38  -1.13897724E+00  -1.27341807E+00  -1.34440827E-01
     39  -1.19924308E+00  -1.39840238E+00  -1.99159309E-01
     40  -1.30941529E+00  -1.61697490E+00  -3.07559610E-01
     41  -1.33659282E+00  -1.68462518E+00  -3.48032360E-01
     42  -1.34990722E+00  -1.71867580E+00  -3.68768585E-01
     43  -1.35256260E+00  -1.72334989E+00  -3.70787289E-01
     44  -1.35372589E+00  -1.72563759E+00  -3.71911695E-01
     45  -1.35679064E+00  -1.72842814E+00  -3.71637497E-01
     46  -1.35913267E+00  -1.73116211E+00  -3.72029437E-01
     47  -1.36784712E+00  -1.73495553E+00  -3.67108415E-01
     48  -1.37266539E+00  -1.73846301E+00  -3.65797616E-01
     49  -1.37639188E+00  -1.74123479E+00  -3.64842911E-01
     50  -1.38136148E+00  -1.74410292E+00  -3.62741440E-01
     51  -1.38681574E+00  -1.74643354E+00  -3.59617807E-01
     52  -1.39314354E+00  -1.74834378E+00  -3.55200235E-01
     53  -1.39746218E+00  -1.74974029E+00  -3.52278104E-01
     54  -1.40290173E+00  -1.75093151E+00  -3.48029780E-01
     55  -1.40771214E+00  -1.75721131E+00  -3.49499168E-01
     56  -1.41046391E+00  -1.76179420E+00  -3.51330288E-01
     57  -1.41319055E+00  -1.76406261E+00  -3.50872066E-01
     58  -1.41552569E+00  -1.76648839E+00  -3.50962694E-01
     59  -1.46057240E+00  -1.87813562E+00  -4.17563226E-01
     60  -1.62957525E+00  -1.91415082E+00  -2.84575567E-01
     61  -1.84325530E+00  -1.99560067E+00  -1.52345366E-01
     62  -2.06314480E+00  -2.06385798E+00  -7.13179950E-04
     63  -2.11371526E+00  -2.08855475E+00   2.51605145E-02
     64  -2.14634733E+00  -2.13159655E+00   1.47507751E-02
     65  -2.16691605E+00  -2.14620420E+00   2.07118503E-02
     66  -2.18483876E+00  -2.16095760E+00   2.38811603E-02
     67  -2.19453658E+00  -2.18491298E+00   9.62360515E-03
     68  -2.22058897E+00  -2.20659651E+00   1.39924601E-02
     69  -2.23829265E+00  -2.21827156E+00   2.00210893E-02
     70  -2.30016704E+00  -2.23460443E+00   6.55626179E-02
     71  -2.36270346E+00  -2.24757249E+00   1.15130977E-01
     72  -2.49857188E+00  -2.25868663E+00   2.39885258E-01
     73  -2.56505557E+00  -2.26485332E+00   3.00202256E-01
     74  -2.59685769E+00  -2.30465500E+00   2.92202693E-01
     75  -2.62605188E+00  -2.36477111E+00   2.61280774E-01
     76  -2.65605285E+00  -2.37631321E+00   2.79739639E-01
     77  -2.68463149E+00  -2.38311887E+00   3.01512621E-01
     78  -2.71858342E+00  -2.40703388E+00   3.11549539E-01
     79  -2.75644067E+00  -2.47192358E+00   2.84517086E-01
     80  -2.79063114E+00  -2.51980551E+00   2.70825628E-01
     81  -3.28018030E+00  -2.58223493E+00   6.97945369E-01
     82  -4.68158941E+00  -2.65808637E+00   2.02350304E+00
     83  -4.73583665E+00  -4.17015944E+00   5.65677206E-01
     84  -4.80070342E+00  -4.65350030E+00   1.47203112E-01
     85  -4.85497395E+00  -4.68000615E+00   1.74967803E-01
     86  -4.88994399E+00  -4.70256533E+00   1.87378658E-01
     87  -4.91091168E+00  -4.72601694E+00   1.84894737E-01
     88  -4.94274338E+00  -4.76021672E+00   1.82526660E-01
     89  -4.96455299E+00  -4.77373843E+00   1.90814559E-01
     90  -4.99130751E+00  -4.79032643E+00   2.00981078E-01
     91  -5.01405524E+00  -4.81337310E+00   2.00682135E-01
     92  -5.02601761E+00  -4.83050118E+00   1.95516430E-01
     93  -5.04220078E+00  -4.84776594E+00   1.94434840E-01
     94  -5.05577265E+00  -4.86548692E+00   1.90285729E-01
     95  -5.06910598E+00  -4.88077543E+00   1.88330547E-01
     96  -5.08247494E+00  -4.90133124E+00   1.81143708E-01
     97  -5.10076386E+00  -4.91414285E+00   1.86621012E-01
     98  -5.11617917E+00  -4.92597972E+00   1.90199451E-01
     99  -5.12794510E+00  -4.93354935E+00   1.94395746E-01
    100  -5.14162985E+00  -4.94315292E+00   1.98476925E-01
    101  -5.16057688E+00  -4.95380302E+00   2.06773855E-01
    102  -5.17343690E+00  -4.96492821E+00   2.08508685E-01
    103  -5.18556845E+00  -4.97455679E+00   2.11011653E-01
    104  -5.19809371E+00  -4.98309024E+00   2.15003473E-01
    105  -5.20861547E+00  -4.99170156E+00   2.16913910E-01
    106  -5.21957431E+00  -5.00031384E+00   2.19260470E-01
    107  -5.23257133E+00  -5.01104893E+00   2.21522405E-01
    108  -5.24691234E+00  -5.01984946E+00   2.27062876E-01
    109  -5.26213579E+00  -5.02749672E+00   2.34639063E-01
    110  -5.27903688E+00  -5.03465079E+00   2.44386090E-01
    111  -5.29649518E+00  -5.04223546E+00   2.54259717E-01
    112  -5.30809908E+00  -5.04883592E+00   2.59263167E-01
    113  -5.31668497E+00  -5.05515703E+00   2.61527940E-01
    114  -5.32545206E+00  -5.06276888E+00   2.62683178E-01
    115  -5.33447325E+00  -5.07089552E+00   2.63577730E-01
    116  -5.34346226E+00  -5.07748841E+00   2.65973852E-01
    117  -5.35185759E+00  -5.08569585E+00   2.66161741E-01
    118  -5.35999839E+00  -5.09513925E+00   2.64859139E-01
    119  -5.36735151E+00  -5.10233355E+00   2.65017960E-01
    120  -5.37434210E+00  -5.11248505E+00   2.61857050E-01
    121  -5.38116804E+00  -5.12166199E+00   2.59506049E-01
    122  -5.38636548E+00  -5.12795336E+00   2.58412115E-01
    123  -5.39151455E+00  -5.13499032E+00   2.56524229E-01
    124  -5.39695704E+00  -5.14167256E+00   2.55284479E-01
    125  -5.40057891E+00  -5.14725998E+00   2.53318933E-01
    126  -5.40605027E+00  -5.15460165E+00   2.51448622E-01
    127  -5.41088343E+00  -5.15965862E+00   2.51224802E-01
    128  -5.41799629E+00  -5.16949166E+00   2.48504627E-01
    129  -5.42336321E+00  -5.17705278E+00   2.46310434E-01
    130  -5.42894674E+00  -5.18360159E+00   2.45345142E-01
    131  -5.43557365E+00  -5.19328959E+00   2.42284065E-01
    132  -5.44123377E+00  -5.20108994E+00   2.40143827E-01
    133  -5.44891454E+00  -5.21494900E+00   2.33965546E-01
    134  -5.45640935E+00  -5.22308118E+00   2.33328170E-01
    135  -5.46296426E+00  -5.23049066E+00   2.32473594E-01
    136  -5.47042093E+00  -5.24236234E+00   2.28058592E-01
    137  -5.47792956E+00  -5.25129606E+00   2.26633508E-01
    138  -5.48562488E+00  -5.26488756E+00   2.20737321E-01
    139  -5.49332415E+00  -5.27640730E+00   2.16916853E-01
    140  -5.50281055E+00  -5.28806621E+00   2.14744340E-01
    141  -5.51244687E+00  -5.29851888E+00   2.13927991E-01
    142  -5.51998736E+00  -5.30724290E+00   2.12744455E-01
    143  -5.52853140E+00  -5.31900967E+00   2.09521733E-01
    144  -5.53849289E+00  -5.33101761E+00   2.07475283E-01
    145  -5.54659993E+00  -5.34243232E+00   2.04167617E-01
    146  -5.55499450E+00  -5.35258366E+00   2.02410842E-01
    147  -5.56235008E+00  -5.36324130E+00   1.99108772E-01
    148  -5.56988310E+00  -5.37539886E+00   1.94484239E-01
